p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
-11.59046409,-22.65208254,-15.09681239,-17.97166816,-10.88100493,-20.1733937,-34.71103844,-6.666863012,-11.87080903,-9.92146155,-10.510153,-19.51728818,-20.63583731,-11.42434673,-18.54552195,-16.93318147,-13.21389714,-28.3062347,-13.40956449,-34.7732622,-6.355891943,-17.08637646,-14.31260203,-21.87611753,-6.17022479,-4.430475152,-5.810525654,-18.29051992,-23.80191285,-0.537175125,-15.20062831,-15.08954128,-6.761338509,-8.631200975,-29.97789799,-4.742776757,-8.272178416,-14.98302407,NA,12.02878908,-13.0670793,NA,-20.9837291,-2.579785397,NA,-22.47502274,-25.65094424,NA
-28.60688065,-21.21445391,-14.93492797,-14.49945758,-11.97067363,-22.94461733,-8.510474729,-20.11735203,-14.24505914,-11.32736672,-14.17473777,-17.17448235,-17.26135442,-9.991741973,-22.53407701,-15.42364824,-7.724307111,-27.42003424,-3.903115327,NA,-11.94977761,-13.82964716,-11.5316749,-24.94510578,-9.057844244,2.951314379,-7.998274867,-25.54931303,-22.45678973,-12.84300959,-11.75717933,-13.12325924,-6.915242397,-5.392203952,-8.84994864,-10.07856055,-16.81370088,-8.755739858,-11.84177613,5.713810309,-10.28133084,NA,-8.459710269,-8.030751476,NA,-18.73887252,-17.74186772,-18.88430094
-12.91355925,-18.67019564,-16.0404061,-13.67336929,-14.87143943,-10.90098469,-9.58118473,-13.2872058,-9.446952378,-19.74220733,-13.90339195,-5.159309892,-22.22161473,-14.23712057,-20.5495212,-8.805342745,-4.855918593,-15.40505281,-31.12103386,-27.93850051,-8.460019962,-18.09826188,-7.121659528,-23.68785624,-10.06818414,2.885589868,-15.654183,-16.71616139,-25.41929647,-7.083860021,-15.51556584,-24.26712714,-3.700308078,-9.610694413,-18.52398352,-11.35063734,-14.07061896,-21.68075562,NA,1.237520219,-20.89227542,NA,-8.324809005,-3.008527138,NA,-18.6118748,NA,-15.44454118
-16.37094233,-19.16267183,-21.43121164,-21.12293158,-24.32350714,-31.65069764,-24.07045102,-9.133369081,-15.47812669,-10.26548893,-15.14600653,-17.49880544,-31.7975065,-14.90855674,-17.99422179,-19.31431744,-17.80843573,-33.26089667,-20.04011283,-30.87455063,-18.93036428,-13.76641288,-12.95253511,-19.16538366,-16.5775208,1.993669588,-15.00695213,-19.26303774,-18.35891838,-10.02970388,-16.10982052,-23.5796391,-14.2507346,-7.938700352,-7.964401121,-5.263224238,-21.42978886,-14.73693209,NA,-20.87053873,-15.45065181,-13.09120293,NA,-6.079694684,NA,-17.69798765,-10.09885453,NA
-15.14523229,-22.28387478,-14.62250823,-5.236093649,-12.16445845,-13.94150824,-18.58670603,1.044741398,-20.73352883,-9.34917354,-17.66185492,-12.03606536,-28.48831673,-10.04277882,-18.11440434,-8.339941751,-5.657007386,-16.43084474,-12.09459631,-19.13355041,-24.0606482,-14.05708994,-7.85250588,-6.591112114,-2.68164799,10.889973,-6.05032971,-18.07362946,-22.48883662,-2.139529926,-11.26695176,-19.5835102,-7.588517164,-15.84957916,-19.34022982,-9.685323584,-21.78719925,-20.85677537,NA,9.570982819,-17.38130104,NA,-7.030913328,-6.027067059,NA,-10.96103086,-21.15382387,-10.43944756
-23.28685303,-22.54307979,-15.77604544,-10.44053233,-14.20039657,-11.48930795,-13.61790449,-8.009108418,-20.30734049,-7.653668579,-18.02054814,-23.08225535,-22.93268497,-15.83486776,-21.18485079,-16.74629982,-12.46275218,-15.71434069,-13.34929835,-30.17941266,-24.33254063,-10.6281534,NA,-10.2217187,-8.879203122,0.189411787,-14.89090087,-13.71812296,-22.92429834,-9.161548999,-15.12555249,-28.01340782,-8.709202649,2.181491138,-19.60519499,-6.733748738,-24.42331248,-17.64482312,NA,11.22897908,-11.32810371,NA,-11.03257705,-5.012415897,NA,NA,-29.60330182,-26.91256658
-24.15350081,-26.09643578,-16.81723675,-15.29435273,-15.0299952,-27.51463899,-22.4734155,-10.60850687,-12.25460851,-5.017997216,-10.23528633,-12.50807379,-22.62403621,-14.680285,-18.82653605,-19.7531051,-9.915193008,-38.12786605,-11.49302144,-27.62673702,-12.93540802,-13.36819898,-4.296741896,-21.55398701,-8.614170465,-4.005778971,-9.626424825,-13.69929701,-21.19048378,-10.41815237,-25.24023557,-33.74936053,-6.515275221,-13.29816609,-22.01492037,-3.162504254,-21.52424136,-16.07495432,-13.58815703,8.663001245,-6.743107024,NA,-14.0776792,-4.726263193,NA,-21.86476924,NA,-10.29610178
-24.23166238,-24.1600127,-15.20656363,-18.86325169,-11.38767727,-6.957669315,-18.20648364,-11.87912986,-20.27637154,-19.18631291,-15.95963633,-25.38842233,-20.69485671,8.344172492,NA,-26.41370054,-9.583304841,-24.94001616,-20.53470827,-24.15785019,-20.23918883,-15.86595253,-9.299828234,-19.43814074,-8.413679204,0.451784391,-8.259581688,-26.04295173,-21.53566863,0.773602126,-23.28058171,-36.76172705,-3.838876998,-2.857046136,-23.35885866,-14.42958406,-21.69902529,-20.6765681,NA,8.564623763,-15.35757901,NA,-9.196725982,-3.579463445,NA,-16.62721293,NA,-14.73747841
-16.47948861,-17.86715173,-15.7360351,-20.66497326,-10.79318885,-4.207691585,-18.57603742,1.134947996,-16.70948333,-18.66701019,-10.0703123,-11.10365586,-24.94659479,-2.264029609,-20.49727354,-12.82722767,-8.928129674,-17.94779238,-14.40687642,-24.74654225,-17.52219734,-12.64855454,-6.032455625,-12.0870002,-5.505042991,-0.813012663,-4.041181375,-18.03083112,-18.36524828,-5.363288844,-10.95065065,-20.28852265,-2.334706529,-10.27593796,-13.86467084,-7.629882002,-19.58218958,-19.25818036,NA,11.25311043,-15.58980705,-8.886289899,-14.47181178,-9.44640198,-19.74857898,-14.51089934,-14.49783039,-24.68263048
-16.15997479,-14.77076627,-14.85577173,-29.20688083,-22.91688624,-13.03721172,-28.99859197,-10.56964481,-10.74089091,-7.19855541,-17.09291282,-18.95168422,-22.93294062,-3.123155569,-23.69585157,-13.22454578,-10.34018288,-22.3587415,-24.13230744,-28.27112167,-20.6369412,-13.21469018,-5.360205549,-10.45569701,-1.812590804,9.719464654,-16.38388747,-18.49773594,-21.03700987,-6.49797531,-19.48683195,-22.07991662,-11.33453462,-11.44536513,-13.74244231,-12.36930297,-26.0137337,-18.25348486,-18.99142871,13.83216128,-19.00333246,-10.23049749,-11.69022028,-9.544336338,NA,-17.84795551,-24.46020139,-21.90271278
-18.24829041,-22.27120749,-19.05323067,-17.09819081,-15.45574303,-12.09751852,-11.23776072,-14.96481827,-15.22185846,-9.356224853,-15.16952317,-16.00645596,-18.51818264,-7.175567239,-25.67512356,-6.815140501,-14.19924966,-34.60077588,-24.63509226,-20.60816182,-16.92009827,-17.0069444,-8.758569771,-18.11910418,-2.864347676,-0.094973043,-4.023392589,-17.97570547,-19.60620271,-4.755234893,-7.840341346,-21.22603222,-5.369170667,-7.005818847,-15.59838017,-10.0207276,-21.29823464,-23.71559048,NA,3.061884816,-18.86504808,NA,-15.1954769,-10.03601453,NA,-24.54105709,-32.31715125,-12.14260241
-20.95757347,-24.63857675,-17.06899058,-23.49617738,-11.84647799,-16.83519449,-26.92626027,-15.63525596,-19.54038618,1.286307479,-14.63701237,-24.99752244,-14.50904814,-2.081929633,-20.06834859,-22.05482378,-15.66961466,-10.48800345,-17.50776669,-22.46061175,-20.01124633,-15.26558506,-13.01482452,-23.7039302,-3.883304022,-3.051364957,-3.38516317,-22.45711474,-27.07741106,-4.649671389,-18.96620558,-25.71022252,-12.53988499,-17.81291456,-11.76293287,-12.91745222,-12.66971905,-15.88719272,-21.95270379,-12.9717084,-21.75657545,-12.94498665,-17.84869089,-11.61067385,NA,-19.67920955,-25.46953614,-20.63139897
-12.25367804,-29.06093406,-16.43886495,-11.85161991,-13.85665744,-15.87993841,-21.90240136,-2.506198409,-8.986666527,-5.889081255,-18.6023627,-2.026723029,-32.25906786,4.406626808,-16.97765054,-14.21046153,-9.719879606,-26.56609567,-22.93137819,-18.48211535,-12.47055344,-14.04588676,NA,-11.88519149,-15.47246752,2.343431721,-10.25177403,-19.22420115,-24.7351024,1.349087582,-12.68548513,-26.31462456,-5.552272479,-12.20462264,-11.44802753,-5.845915593,-22.10383421,-15.71034971,-16.47093451,2.059957085,-24.12864901,-11.49913964,NA,-6.455362447,-22.06087442,-9.817502114,NA,-11.89195279
-16.82978667,-17.28754558,-18.1943465,-19.29691867,-5.654632128,-19.96413309,-24.80195038,-8.940802479,-11.68355624,-1.604436901,-14.53009797,-10.58977146,-16.74847615,-14.19095326,-28.97501071,-26.08594069,-7.145896092,-25.44797187,-9.94663438,-26.88116458,-10.3781357,-12.07491391,-13.92656865,-20.70465149,-13.53199695,-0.94059445,-7.267272582,-25.8533233,-14.76738522,-6.113879019,-20.13286767,-25.82378926,-11.29312884,-12.56841467,-17.34696776,-2.740352746,-19.48476179,-20.82399383,-7.645219095,13.31903073,-22.18620693,NA,-13.40336022,-4.35138596,-20.24245013,-17.03395267,-27.27615099,-23.63206891
-8.812387605,-25.12082397,-17.73737079,-21.88300743,NA,-18.0568974,-28.47751824,-4.514747099,-17.47730765,-7.814291951,-23.05105437,NA,-15.97355868,-2.19703987,-23.52814136,-19.64266003,-11.91125998,-33.62964874,-22.50907887,-26.46489735,-18.69275154,-10.90873948,-5.426772732,-18.81741647,-7.532571668,-13.91067639,-20.4806635,-22.8555192,-18.46494621,-5.274300529,-18.56164328,-27.79752072,-13.74570572,-10.9061045,-8.565216837,-8.525207408,-19.25020527,-17.72013637,NA,18.31992161,-3.150228266,NA,-10.29095138,-3.494065698,-25.16431279,-18.79584111,NA,-25.8019878
-21.36397742,-22.38385102,-16.76645676,-14.24582112,-7.920570245,-21.14197865,-19.76674958,-10.16981828,-10.56965966,-16.16026295,-18.58706017,-14.72976172,-20.96701787,3.918927889,-25.69756157,-12.36479593,-16.0335684,-16.84734475,-22.95175634,-28.67851171,-11.97564637,-13.21838546,-12.74651099,-7.327513521,-18.76819315,4.330052638,-23.46117747,-13.71124957,-27.43903912,0.986431092,-11.95545153,-27.72054291,-14.34500061,-6.910048501,-12.212099,-2.607715081,-18.43506632,-17.5175348,-10.64401504,15.87750832,-3.362624715,-8.269743773,-18.78797305,-16.46193439,NA,-16.55361348,NA,-20.24233042
-21.46255847,-22.73446326,-13.82207138,-22.77987704,-16.72686205,-9.667423778,-26.96593808,-6.793044353,-13.19322558,-6.288875452,-12.68383996,-11.84536399,-28.23398949,2.078817531,-17.7595827,-10.22606995,-16.2231348,-29.60920505,-14.65176731,-24.52144492,-21.82990888,-17.98559371,-13.31831023,-19.47683427,-6.941393702,3.083805967,-14.90500629,-24.32932613,-24.18426695,6.270642193,-15.68444971,-32.18865938,-14.47076213,-8.219073525,-14.85156231,-9.199758942,-24.92560665,-21.37932374,NA,11.71969727,-15.87789975,NA,-14.21989617,-12.48886782,NA,-17.67483991,-17.66221656,-16.07664019
-21.69409553,-25.0043861,-18.29736525,-10.71840154,-14.45393648,-17.26513196,-25.81668224,-0.684946604,-15.15053375,-15.77305858,-11.66863268,-6.520871261,-26.37723669,-2.319782654,-11.66544019,-14.77764092,-13.07914925,-19.79808052,2.338438389,-19.05652757,-18.44289167,-14.93263365,-12.42949991,-14.36088371,-16.25206486,3.495130291,-10.86179757,-21.31791211,-35.84063686,0.443752285,-17.53855556,-27.52121623,-3.496119514,-18.62881191,-22.73680021,-7.069729408,-22.94463277,-18.50945896,-20.08754574,24.59353859,-22.52444885,NA,-10.82152089,-9.612271383,NA,-16.95137588,-32.66373307,-13.76492371
-25.47438641,-24.24545413,-10.81357839,-10.74577624,-3.134543104,-16.18942983,-26.04276527,-12.06087438,-17.40395077,-7.819077851,-15.74350533,-16.93080766,-14.61095238,0.220481321,-18.66148371,-13.06534793,-6.462530903,-27.74649602,-5.224090569,-17.25262278,-24.59507908,-12.36367702,-12.76685876,-14.79282589,-8.304005348,1.190716953,-19.09572886,-20.71154899,-27.24333353,1.010852617,-12.20233457,-40.96198955,-6.07074306,-6.112655949,-18.41950649,-13.11297589,-19.6748657,-11.64122345,NA,14.0193485,-11.46069551,-16.14582905,-8.24494443,-8.378680161,-32.23243591,-16.92865556,-22.97950235,-14.36226598
-25.39983899,-24.21832202,-21.68994184,-20.1976719,-10.42421286,-10.77980396,-20.56926407,-11.77914461,-9.466505551,-2.188640634,-14.77732682,-22.25108023,-19.28414309,-18.67335894,-9.590424197,-15.43918858,-13.09350376,-27.97329021,-16.75224862,-21.51587701,-15.07705816,-18.04371661,-11.30806773,NA,-8.586249114,-4.649373791,-2.933004021,-21.82043198,-18.36769242,-4.829082235,-17.78949765,-26.62554562,-8.687949305,-10.78584406,-14.55704254,-2.676755965,-18.73316806,-15.60973459,-19.43473954,2.695527502,-5.852358226,-23.76501454,-17.89547195,3.931975332,-26.34308652,-22.59617216,-30.68380223,-19.63405572
-24.1389096,-26.29750863,-16.05995003,-8.545963155,-16.29977139,-11.16499804,-23.85458323,-12.13710876,-18.3307889,-6.312999264,-17.85025037,-25.44542303,-23.8471331,-1.847530973,-21.49574944,-23.0683834,-6.337572643,-21.03700197,-19.84184462,-41.50404069,-18.87629351,-13.42660365,-16.05449955,-10.45650186,-2.103523158,0.374501785,-9.322135085,-19.69260565,-16.87838773,-2.449282113,-15.58001913,-27.01748722,-17.36803616,-6.899860831,-18.51954257,-13.11102206,-23.49329206,-14.96437664,NA,NA,-13.4611404,-11.6880826,-17.3168341,-7.661341136,-20.20817502,-23.50806358,-22.21958427,-14.78973099
-12.36401048,-23.4037514,-16.54926046,-14.43987102,-11.91224472,-23.28018504,-21.42160774,-10.27944419,-11.09739118,-7.640760603,-17.74163266,-16.02967557,-33.18221278,-4.268130303,-24.95262434,-30.44790409,-16.69726875,-25.72993999,-25.15671195,-31.86401599,-16.45348122,-14.95827932,-9.587424548,NA,-9.017765792,3.729432324,-14.68234541,-14.33653406,-26.02517675,-1.992166223,-14.38441498,-28.49045649,-21.69764345,-19.3068751,NA,-17.49854193,-21.88000903,-15.47094948,-18.23389326,NA,-12.23724792,-13.87513681,-7.516953135,-10.81607699,NA,NA,-19.47036624,-18.76075734
-26.27215742,-22.69549056,-18.14087212,-10.77983078,-11.58801042,-8.529102982,-32.33914816,-14.89171852,-16.09627418,-3.05924783,-20.39749985,-4.859545417,-13.46040648,-1.127525447,-13.77432082,-19.82842515,-13.86261457,-18.85271811,-19.26209648,-24.87476045,-18.59694834,-15.33251986,-14.08563964,-10.96786125,-8.707840572,1.631020221,-11.57968698,-14.34344276,-22.51386109,-1.466813448,-15.64290934,-31.15209208,-4.558376165,-7.588722682,-8.713235829,NA,-29.110855,-15.75459529,-17.51955028,10.97636134,-13.18584675,-2.283637565,-17.55543796,-11.6801541,-20.72402397,-14.65341887,-24.52531714,-19.70726137
-19.25999732,-28.23936681,-11.89165182,-12.72194382,-12.72933575,-12.33621013,-23.10668195,-6.020094511,-15.29896813,-6.810229122,-11.78098454,-11.28871052,-24.19120861,-2.513056477,-16.40953845,-12.38437478,-12.86580555,-26.3163186,-8.673650933,-20.76161759,-18.075005,-9.463247962,-8.553513768,-13.79245425,-13.01535573,-12.00514606,-13.52311697,-16.07383786,-18.52171978,-3.009257987,-14.75458347,-27.37035706,-4.863761238,-5.849023423,-24.19409098,-8.646607856,-30.94333215,-21.12596616,-5.564279613,-0.216069348,-11.67011674,-18.29809605,-17.63085462,-7.665868876,-25.5771801,-11.70230344,-19.48318962,-18.1694918
-16.24977778,-24.16937635,-23.62793382,-18.90889562,-14.83129085,-28.384615,-16.8696073,-11.12546145,-15.20894678,0.772091752,-11.0423983,-21.27247254,-19.66528283,-6.465650649,-27.51221846,-22.14923585,-12.00387763,-16.23199591,-23.25163925,-32.61388044,-11.36071929,-23.72173642,-13.78713766,-16.26561897,-14.05626358,2.761652945,-11.01593235,-21.72519734,-25.76265603,-2.44775101,-10.91932102,-22.78232413,-14.59692091,-14.74455353,-15.21667463,-7.606433099,-15.81560599,-15.5482017,NA,14.47799357,-17.98152724,-19.19470286,-17.89284561,-3.025495925,-21.99444773,NA,-22.07324094,-21.20601397
-16.71188285,-24.47031102,-9.784999342,-15.90379034,-18.28449194,-19.00418806,-16.72744574,-17.32539858,-13.65595312,-6.458204737,-13.10834475,-11.71446161,-25.03235748,-6.1342054,-14.18371236,-14.45490205,-16.32546758,-25.72113705,-18.25043484,-33.03906363,-11.02560729,-14.60008549,-8.969348464,-15.95433998,NA,-12.17885151,-10.67056974,-24.27780807,-22.46752114,-2.289800416,-15.80411007,-25.69787688,-10.43373418,-17.60265736,-19.29009068,-17.41093128,-25.16733165,-22.70635715,-7.513085421,7.973872487,-14.7801463,-22.96721021,NA,-4.622944935,-27.00012897,-12.21838301,-20.40108494,-23.04119424
-13.75014165,-25.11614491,-10.22786246,-22.49598058,-9.200670176,-19.9463694,-21.57388086,-11.96704998,-15.68584355,5.490036138,-13.88368495,-12.94589451,-16.17798053,-8.790615148,-26.72346051,-20.93165291,-8.781230001,-31.10743781,-9.318791562,-25.62917262,-12.50209079,-12.73026047,-9.323776991,-10.76938224,-10.94400686,-10.38180087,-9.279091058,-22.32591351,-14.46729041,-9.304950593,-17.88044064,-29.01590397,-11.65496791,-0.271742397,-18.91398468,-8.345362244,-28.63604945,-19.4030853,NA,14.00607782,-16.31004528,-16.06480028,-10.3945567,-2.250903809,-25.33938766,NA,-21.7065276,-26.4833602
-16.61399938,-27.72251502,-15.68308046,-19.26507728,-22.80125593,-6.549293652,-11.82551085,-9.750065165,-19.42103047,-13.26050209,-22.7238937,-13.08671122,-20.3074578,-7.469907781,-21.89421766,-23.79917961,-11.81851623,-20.93895394,-9.309500638,-28.38403624,-16.00922385,-14.17421691,-6.977808881,-16.21532444,-7.665154571,-12.09945468,-8.511971491,-19.80768515,-22.64437424,-3.442561143,-17.21843536,-25.93963256,-13.13206199,-12.24420611,-10.53069625,-12.79860412,-25.60238747,-15.16308052,-6.962974186,-16.59436041,-11.11703498,-11.73999198,-18.0908579,-2.832705364,NA,NA,-21.04916053,-14.64525809
-16.38083655,-30.66507102,-16.32882491,-15.95074373,-15.50542027,-18.64870151,-20.89221652,-9.540892676,-19.31101767,-12.85850947,-20.04486803,-1.100830531,-18.76863847,0.519807978,-18.89557677,-12.84604884,-16.78678816,-26.40080614,-25.86086344,-37.00541335,-8.530599806,-8.442823227,-0.150706738,-12.68153825,-21.10447388,-12.68204741,-28.32710175,-12.67432382,-20.38907838,0.879833829,-11.86162139,-29.94937901,-8.368303067,-2.030300827,-12.01608743,-20.05439201,-24.51037488,-9.698347113,-11.78988791,8.534898079,-18.86625751,-21.68125784,NA,-5.296692412,NA,-10.17580158,-22.70391158,-22.65438993
-26.49636007,-21.9643137,-18.52798935,-20.6655813,-23.92052739,-14.9108392,-26.22027068,-25.74301776,-21.20013814,-5.871658268,-17.17203338,-12.92615741,-14.61270715,3.016204553,-17.16400801,-8.249458527,-14.96866797,-20.84122612,-10.59091098,-17.34870038,-13.32607603,-16.92413328,-2.943119353,-19.48244927,-2.484918552,-6.079680238,-9.556586678,-16.09233114,-25.10777262,-7.32536874,-21.18047538,-30.20658218,-10.59768867,-5.158485458,-5.418589551,NA,-20.68096685,-6.770076861,NA,14.0487145,-12.40189162,-17.63588654,-12.24425777,-3.787627794,-17.7715547,-19.03600435,-11.54510075,-17.90750034
-21.11054381,-25.00682384,-17.78753601,-12.73836039,-22.37409995,-15.12480451,-26.05808542,-3.34319103,-19.79745866,-3.965880809,-20.29187497,-12.70299583,-20.56998417,1.444121136,-21.06058783,-13.48357194,-16.34462285,-15.40764162,-25.75997102,-33.30504117,-21.28675376,-16.95357164,-2.592189284,-10.86502779,-9.713158109,-8.578404351,-12.37610824,-20.40445535,-23.28958017,-8.115408321,-10.97521212,-23.14456224,-5.014151713,-10.17975684,-5.762440794,-8.631737114,-24.05732299,-14.66555073,-15.66486067,12.45809518,-16.01876923,-16.17079735,-12.70995661,-11.74107554,-23.79014166,-19.35795706,-24.94519206,-12.79362698
-17.70612697,-26.34243511,-12.16642258,-16.82052693,-10.06830963,-15.11183959,-20.52566383,-1.584605474,-14.86921268,-2.224284455,-22.2723522,-13.67682674,-22.88970384,-15.19131985,-20.66443086,-14.45952534,-17.32856157,-16.37845333,-13.88333602,-34.97608535,-14.40745605,-14.06150032,-1.689432218,-6.626284274,-5.040128804,-8.07581702,-9.988922672,-14.44181068,-33.15844135,-2.032960786,-8.560743284,-15.53817501,-9.653160763,-11.6498094,-19.67551019,NA,-19.85873612,-15.09043087,-10.8726038,11.70566005,-19.05225711,-16.21556113,NA,-9.216091647,NA,-16.3955816,NA,-18.47194521
-24.27422121,-31.18949234,-21.11921454,-21.69658902,-14.13027914,-21.47031003,-24.18443012,-22.35011981,-21.76447564,-5.77367455,-18.98850506,-21.32930748,-20.22528725,-7.595499837,-16.49060585,-25.98481013,-14.14831896,-32.51138309,-14.02980165,-21.247922,-14.94491177,-14.59417414,-10.7568027,-23.19860147,-10.12982672,-9.213481595,-7.263443508,-25.33397524,-23.88352983,-6.163098378,-20.35891553,-11.95774436,-12.87894894,0.288766209,-5.273855324,-25.54827286,-15.76318201,-15.67467378,-15.86852002,9.687831106,-15.05512714,NA,-2.959528738,-4.246752278,NA,-15.72172984,-11.61245852,-11.52206276
-11.35240329,-28.84796098,-21.11440899,-12.40629807,-13.26614032,-9.861145351,-14.57746138,-2.583728451,-17.05893827,-16.23614844,-12.10849446,-23.22394259,-17.9430338,-8.878217416,-27.71511029,-19.6183661,-8.44961748,-30.58726602,-11.70405115,-38.9732367,-17.93950954,-23.49089543,-1.491716985,-8.375609882,-11.17686174,-5.828781359,-3.189737289,-16.53721145,-15.89066823,-2.022634541,-8.476823304,-26.18811473,-18.66370341,-1.118066163,-13.06158875,-11.54181011,-3.700273119,-17.34764323,NA,18.58599398,-10.42742242,-21.16224412,-14.68642039,-2.545403085,NA,-25.01456348,-26.41648702,-21.25770095
-18.63186495,-26.33453952,-22.15660169,-23.9404187,-14.97121997,-2.067343457,-28.77683184,-12.56671819,-19.57960011,-3.618192388,-17.40284991,-18.31253785,-23.78002577,-8.949451238,-18.27020311,-18.24116764,-9.540316603,-19.61019417,-11.01408621,-32.83129785,NA,-16.74249179,-5.499639366,-21.82286007,-7.153054658,-4.934509255,-7.262610157,-16.80095696,-15.71734952,-2.192269025,-14.71289969,-28.58198231,-16.46315603,-10.88620822,-18.45078492,-11.89608058,-19.66032264,-18.16579534,NA,14.79788625,-20.46497797,-16.9337399,-19.21609523,1.801101722,NA,NA,-30.90982729,-26.9002515
-18.97581822,-21.58007296,-13.78805791,-15.84283096,-12.49087053,-25.02590278,-19.58846619,-18.36863304,-17.89430094,-11.88246818,-10.38935048,2.320085471,-19.00275882,-5.162395329,-17.33950187,-10.23185496,-5.476563159,-19.83214134,-7.97319672,NA,-14.60587309,-18.64493904,0.573724225,-14.14584039,-5.31973813,-10.34711207,-10.53617842,-15.44342896,-23.57246347,-5.464678517,-18.23284517,-25.20813501,-7.174253979,-15.93142586,-12.18370285,-16.33943791,-16.68962613,-6.998065661,NA,8.657953592,-10.33774687,-21.91546656,-16.70287677,-8.89966829,-20.13170965,-13.63549658,-27.48951124,-16.59113564
-25.18052141,-25.47833264,-14.13479176,-19.53317202,-16.80133449,-17.4411613,-29.80264736,-10.30988147,-24.88096052,-14.83509234,-17.0683712,-7.059219248,-19.36313649,-10.47418737,-25.06357664,-15.61098448,-21.28463793,-38.53291479,-28.58433927,-39.98629268,-20.51547148,-18.54069127,-0.018394322,-10.80268363,-14.49820771,-11.07092017,-9.226244017,-16.38238076,-22.80474904,3.1141783,-21.3684825,-30.63784788,-12.19760561,-1.121544269,1.095072757,-13.12478525,-30.04045692,-11.94583695,NA,22.25949336,-11.78533891,-14.56290082,-7.227706156,1.225800512,NA,NA,-12.37738605,-20.95299205
-17.82619334,-19.93904763,-21.39998647,-12.7003341,-17.99067248,-12.04816682,-19.25779761,-12.65561787,-14.60918532,-12.58469058,-25.32211446,-6.351904331,-22.72147073,-4.683449809,-15.17424964,-17.71089766,-5.700823269,-22.27566253,-21.84646991,-34.62134788,-20.06604034,-18.11674872,-3.799131048,-18.67153293,-3.205513292,-14.1517252,-18.01009306,-8.979091827,-24.67579901,-3.923463898,-18.10928476,-13.31402792,-9.092999468,-15.14229023,-10.15296556,-13.62260192,-29.59023195,-15.01044163,NA,13.12136646,-12.24517583,-18.393111,-14.07925554,-1.415393583,NA,-11.37262264,-23.11045847,-4.33036995
-17.79508627,-21.37068231,-20.16166342,-19.64058644,-19.34801255,-16.9210982,-25.20486215,-20.01665257,-21.51544363,6.852492761,-21.19724918,-11.19647159,-22.24645878,-10.55174598,-21.18110791,-20.8105751,-9.579832417,-26.86568202,-13.87044694,-29.747678,-17.30849844,-20.37597853,-6.907929224,-19.6759686,-9.955615349,-11.18409142,-5.484017364,-21.62482012,-26.36906577,-0.941571646,-21.29979198,-12.62351129,-11.87852556,-12.84125432,-6.562674703,-8.131909398,-21.54191018,-12.45083237,NA,10.81205532,-7.867237134,-25.98097262,-12.11564463,-11.30347865,-26.95320866,-17.11134192,-24.78476918,NA
-15.41429392,-14.47029134,-14.62880865,-15.92247754,-14.4117906,-18.5027788,-25.86127516,-12.3697526,-11.45430439,1.977030345,-17.89442763,-9.680557994,-30.1746488,-5.147332489,-8.356048489,-15.90467567,-12.50440182,-13.11053329,-23.15145424,-29.96827204,-14.6516944,-13.3521163,-11.74589853,-15.93245415,-11.52160354,-4.323345253,-7.885004975,-22.20318724,-17.64801867,0.947509095,-17.12750857,-29.67562305,-9.250424402,-8.115118119,-12.7451662,-14.75876211,-24.32657222,-17.64825647,NA,11.77330888,-15.26160739,NA,-18.28439347,-8.646632629,-23.80838626,-19.73804029,-20.89925213,-11.47828155
-30.20806403,-22.23230582,-12.04224558,-24.96171528,-19.53472457,-15.33898389,-16.55478324,-2.296356726,-18.84518558,-12.75923632,-13.94574759,-18.95353844,-24.60443534,-1.511300167,-21.63965319,-22.02308249,-3.298210368,-30.25262445,-22.816296,-25.87961782,-22.84479967,-17.39198303,-12.98135302,-12.82315093,-3.978153344,-16.65827643,-16.61763061,-17.61059633,-26.87713162,-8.24633976,-16.24659423,-26.34622788,-19.04387534,3.983459718,-6.943505091,-10.11312545,-28.01794561,-19.96653629,NA,18.40670109,-20.7770411,-17.74696954,-7.594000657,-0.995462519,NA,-22.88653974,-24.58669069,NA
-19.09938192,-25.8872711,-18.83441236,-10.07874965,-15.24809703,-14.55689856,-18.77884378,-1.196460464,-15.9492775,-9.007188482,-24.04881381,-15.94301439,-29.62243915,-7.589205987,-11.68405623,-16.96826239,-6.786013734,-20.98511869,-11.73960312,-18.63099457,-18.31502645,-11.68944374,-4.998810987,-6.31161492,-4.442456181,-2.773813359,-13.15986374,-18.5501136,-20.87077568,3.256541587,-16.60090179,-34.41544407,-12.99198202,-2.221356002,-16.4232057,-2.282817295,-17.2647372,-19.31555079,NA,17.38815215,-22.78461356,NA,-22.34358875,NA,NA,-23.36538745,-21.99009721,-24.1974223
