distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
30,-24.96586011,-14.44542768,-30.6443498,-30.3451458,-18.11728695,-12.93008408,-17.6099242,-21.21852873,-12.97647552,-10.44578422,-18.38020912,-26.10907325,-21.53855302,-12.66951637,-30.49549887,-26.29466058,-19.5251095,-10.40056316,-22.09132845,-33.69795516,NA,-32.56270311,-27.50017725,-25.31518981,-16.14961501,-3.174097651,-31.41139856,-7.020673164,-16.96117893,-17.14888952,-19.85699384,-25.65284976,-23.62442511,-19.45646773,-30.1431457,-10.11736074,-26.16094631,-19.12202535,-29.0746208,-34.28167793,-7.75189344,-23.71688787,-25.16736475,-16.04402382,-13.16425048,-22.1891568,-29.92443541,-47.56581537
30,-34.84825289,-19.60141414,-30.50152851,-34.71393283,-13.23275215,-15.25713511,-13.40443569,-15.87703776,-14.50680524,-6.194213954,-25.76345149,-28.27352627,-24.43581036,-20.76966467,-15.42367569,-10.66032279,-31.70824501,-19.3564038,-21.94850346,-34.2612233,-26.38370956,-31.1876708,-30.83312523,-23.41565026,-24.68104483,3.026172706,-28.58932965,-30.18406623,-28.36341393,-20.89262525,-25.97249447,-20.51043824,-13.34847745,-9.918447239,-30.74859204,-23.79110378,-34.02597714,-24.28656525,-24.14798381,-21.63148812,-22.61059043,-29.48328863,-29.59070985,-24.80935552,-34.10302592,-20.47904764,-31.42869372,-16.70282836
30,-27.45339069,-36.02072174,-27.42393142,-29.21481917,-18.83105067,-16.5787192,-25.11761953,-17.96750724,-20.98192333,-1.25893175,-16.7428989,-30.54930941,-19.43784644,-17.48612159,-30.29586778,-35.55017822,-24.7503511,-29.23497694,-20.78984819,-29.34486861,-31.99484721,-36.85028537,-22.13797114,-27.56814262,-18.43455862,NA,-17.88210469,-17.16966677,-24.2795607,-28.15878474,-13.41246439,-25.40680099,-27.61953663,-19.1998985,-27.00116087,-26.28277558,-30.28409438,-27.12474717,-25.73952543,-31.32407948,-20.29037064,-28.677303,-42.16418727,-9.242363913,-21.36725906,-22.82825949,-32.65045815,-33.4887536
30,-26.38692541,-30.95790791,-37.95220002,-29.87403753,-0.336822489,-26.26949637,-20.89668376,-18.93485016,-24.15909739,-3.952785174,-32.9165013,-23.36075464,-21.08551723,-26.53473709,-24.88542584,-18.74064188,-17.1837247,-35.08029254,-20.94565955,-30.36781336,-11.86961944,-32.51040561,-23.06158395,-15.25998737,-18.65977831,4.387938744,-33.10267994,-17.51013494,-2.735539443,-24.84583197,-24.13293849,-22.00383428,-18.83042466,-24.87593652,-28.5001042,-19.20118215,-9.747242661,-21.21513554,-21.89671945,-17.60891114,-32.15465444,-28.03903576,-25.28800774,-22.0524729,-21.20678537,-18.13665659,-18.55431502,-27.42216113
30,-16.20634418,-31.04176943,-22.98361784,-28.79157651,-6.215061313,-27.37835147,-22.72538503,-17.40072774,-10.44547949,-4.311808199,-11.0763073,-25.54409868,-28.84694248,-33.68500623,-34.76587227,-32.19095666,-18.90698508,-45.20025505,-9.507988377,-35.55640696,-17.55577996,-27.06466519,-21.87925792,-26.33851727,-14.7719968,-12.58725482,-8.988125513,-5.914198395,-18.37310098,-27.24472998,-10.93895749,-18.73462331,-24.96486327,-25.18865571,-22.77437586,-19.59043309,-22.52788999,-26.73315542,-5.704481562,-27.31825468,-25.61256917,-23.37806785,-17.95469422,-22.685391,-21.62708446,-19.6950371,-21.32052622,-34.61794098
30,-26.90422021,-30.64475452,-29.60181912,-31.80358906,-20.52387914,-29.4801739,-23.7582719,-23.77498258,-13.43177386,-10.86119014,-27.39108117,-29.98684442,-18.7280699,-22.42761327,-30.40350417,-30.46571524,-22.33559237,-16.59402439,-22.85217933,-31.72998429,-16.50534947,-36.48576506,-17.10337608,-34.09218902,-18.13963885,NA,-21.73688408,-22.65371135,-18.94947753,-20.17529446,-22.8950614,-32.37320791,-27.72027348,-31.40270138,-24.66656693,-14.31399915,-19.91969983,-32.0148067,-8.678982814,-32.35992484,-23.24693562,-25.35736407,-17.00236007,-28.4813735,-28.88636571,-23.1083812,-37.21933846,-36.55685603
30,-20.97292803,-17.69021012,-31.34213043,-32.35718982,-6.058681999,-22.61260229,-25.57396024,-26.95852313,-7.991623734,-13.79584669,-22.79278337,-26.45419817,-30.92193617,-17.76896788,-32.04142279,-28.0683812,-25.09095839,-28.73216603,-29.60817945,-28.132858,-22.36120724,-30.02578487,-16.41537676,-22.48629231,-20.14102332,-8.284533107,-27.91235453,-24.99836174,-21.43479002,-14.94520059,-26.40368744,-20.74648127,-24.07199921,-17.83274465,-25.08529363,-6.295934553,-23.92096997,-26.05378699,-22.38395066,-32.09030951,-19.01433871,-22.48117453,-17.13450152,-7.900364006,-25.37798869,-14.45733433,NA,-47.9324583
30,-40.2051158,-34.18915438,-26.95832843,-30.04707425,-8.292582341,-22.36212982,-21.69515222,-3.377485289,-20.86811057,-15.18210008,-19.35107243,-37.63600427,-13.31705983,-33.03263157,-24.41817364,-16.62826572,-27.6487751,-41.69253587,-18.0381782,-23.08774691,-27.90551124,-30.62364387,3.894351536,-16.87169368,-20.6059371,-11.29784713,-14.12965659,-23.669159,-32.28027045,-16.8250968,-27.34647423,-17.16236795,-12.43415088,-28.65052599,-11.84282745,-12.64600272,-18.08590126,-18.99405169,-0.770339297,-22.14374886,-29.04887971,-24.55469621,-28.13972948,-26.50860075,-24.31779882,-19.67802844,-36.66852179,-11.72940801
30,-35.0736163,-27.30169201,-22.14332118,-22.3420184,-13.61085392,-24.21414843,-16.16075716,-20.01207703,-15.58989494,-15.91471687,-9.427892882,-14.22436522,-28.75791558,-5.372324607,-25.35205015,-14.45117316,-27.00145876,-32.26627199,-6.883655619,-16.21277699,-30.78043603,-9.417049299,-5.54176262,-20.10044808,-19.39392054,-1.659541519,-30.55700227,-18.33238929,-26.99324281,-23.38779719,-14.49261156,-14.69307465,-12.62421574,-18.9963941,-26.19999296,-14.22409942,-25.15754162,-19.99557677,-15.95117381,-28.70883011,-18.41073813,-18.66418608,-25.62531848,-23.8862343,-35.49666293,-16.20931002,-41.0812833,-19.67751504
30,-33.57424672,-27.31231401,-23.90251364,-29.96115132,-13.87994153,-18.11507384,-34.1830776,-10.90916677,-23.00927435,-18.79252982,-17.72213085,-22.20457341,-27.83519274,NA,-25.80385039,-14.69868886,-25.24575453,-31.99835669,3.309362767,-11.42520256,-32.83409724,-29.11914737,-20.70849569,-17.91967817,-15.59676645,-15.33778112,-19.07491977,-19.79629325,-36.31614502,-29.32135551,-11.01726027,-13.16937818,-11.87809568,-27.36318753,-15.65538202,-15.06758737,-24.15147532,-30.16965341,-11.01678587,-26.7085326,-26.48946362,-29.56991767,-20.48308966,-30.99211198,-26.47364323,-20.03471363,-31.12206924,-24.75824107
30,-21.50558582,-31.47887972,-33.29737003,-30.98626031,-17.88166001,-19.96145986,-36.40504615,-6.054944174,-17.48465243,3.310646647,-27.85559921,-23.92821397,-20.76742738,-26.04304227,-27.4636364,-11.40236008,-20.35889579,-50.49246875,-24.52856117,-30.75146911,-25.5018628,-28.11452716,-23.08786892,-18.19882576,-16.50318692,-15.56605057,-14.71245408,-21.78266171,-24.56304122,-28.93622866,-24.21693302,-29.94052997,-8.512963908,-26.6928118,-33.77537762,-11.8351222,-26.13640339,-21.24551508,-30.62386173,-26.35531711,-21.50258662,-25.07262376,-27.42710657,-27.95649913,-21.76422925,-10.43998846,-31.9547556,-21.75213739
30,-29.79403726,-27.74386747,-27.18619419,-32.48512133,-11.24542006,-24.17847724,-23.43203092,-14.98441281,-16.63238366,-22.35184141,-13.42956254,-23.32298873,-26.90811415,-20.76677925,-30.45879077,-26.31502768,-20.42128676,-28.14761352,-20.28245742,-18.2144143,-39.99332267,-34.4724986,-21.54593551,-24.85033563,-24.41184524,-10.48958024,-18.24330069,-19.54381083,-34.04349417,-25.02707245,-18.24213203,-25.54088714,-25.41457774,-11.1323355,-23.50560343,-19.39740287,-26.0837806,-28.98596631,-6.864051589,-33.61223799,-28.00082936,-20.8283417,-32.06586883,-18.09406845,-30.05743604,-22.61773802,-29.38657293,-34.93932382
30,-24.5641973,-28.72612653,-31.43065384,-31.53721097,-12.08104196,-14.59401289,-25.28326634,-23.36155572,-25.55141894,-14.44116965,-26.01411576,-30.85197173,-14.6458723,-20.52409535,-26.18726961,-23.85527185,-17.37228443,-25.351766,-30.69827939,-40.49261056,-21.52193819,-32.23151247,-19.80153329,-28.70842612,-23.50890751,NA,-30.74648351,-21.79857944,-26.5175254,-8.919581097,-26.92091312,-27.87421406,-30.10353239,-19.02060317,-21.90732269,-22.24891366,-24.48945196,-28.10118633,-27.40499898,-31.05557104,-17.16222817,-25.5923545,-8.463684094,-22.43780614,-21.68081809,-19.26138262,-15.53273002,-28.23791978
30,-31.59495283,-19.61299986,-33.965073,-30.1233089,-17.20851246,-14.87286516,-28.30234204,-28.71350258,-15.42828969,-15.08552727,-29.26553112,-29.6249907,-20.088454,-22.32390884,-25.91674957,-37.09670718,-19.25807827,-23.80812133,-29.54043069,-38.59585689,-33.2305844,-32.89986706,-35.75866497,-22.38895094,-12.48255465,-10.33238044,-30.65756325,-25.64051282,-34.28914595,-23.48274146,-25.18377859,-40.9660734,-26.17044269,-17.1303221,-26.9615275,-26.50677183,-22.73735093,-25.62519663,-28.94886029,-26.86891143,-30.6600451,-24.76385584,-21.12056033,-18.76380125,-26.74922265,-16.53995171,-32.01915024,-34.73368752
30,-29.42012382,-31.20601894,-22.94336834,-26.536574,-13.58674326,-23.96794195,-21.66556836,-20.40939304,-7.40396499,-8.01104085,-4.971898763,-24.40869678,-23.52549142,-25.34223577,-9.092596172,-27.75823667,-27.32723253,-35.18084704,-11.41957772,-38.81246896,-37.10267542,-27.19426012,-24.16671433,-17.21151633,-27.72888124,-13.41302399,-24.49440969,-18.36758149,-27.37756281,-26.03763719,-14.81134518,-30.42963056,-16.82150512,-26.02301993,-19.98522682,-20.93368413,-26.63138232,-26.67342611,1.861827036,-25.65549329,-21.75297754,-21.35098532,-31.04124588,-20.09792509,-23.47462704,-22.61290356,-33.68650963,-15.12618176
30,NA,-25.82643922,-24.08042018,-31.63912195,-14.60635418,-11.41983795,-17.12702106,-17.89522043,-15.40241132,-26.59755802,-26.62612044,-28.90408293,-14.9868617,-15.0578202,-28.47891075,-29.83254315,-23.5858331,-18.40153079,-25.74970664,-34.26562598,-14.94076499,-38.41151938,-39.39046247,-30.89256733,-27.43330297,-4.746206288,-22.92487945,-28.22914547,-20.96643788,-17.09281769,-25.62111241,-44.10619539,-26.60610084,-15.88653753,-23.12246467,-27.81335083,-28.03088977,-24.61523023,-28.88990395,-31.46530269,-18.15943987,-25.78096472,-25.27694331,-22.37344186,-27.36901121,-30.36612938,-24.79212086,-39.6854581
30,-20.82284901,-33.54318501,-26.06137794,-38.11375244,-4.864654604,-20.4569533,-30.87299773,-8.65035167,-16.62753344,-16.64775555,-23.54907008,-24.21326654,-24.19389786,-29.80298372,-18.33532741,-19.51474541,-10.66861234,-46.90590757,-11.51312415,-26.45085759,-23.6317415,-32.28131163,-23.15515579,-19.23095688,-10.32325295,-20.79371402,-19.09537762,-28.64897229,-30.42248729,-21.37032791,-17.73515911,-28.17628807,-19.32171991,-27.27899432,-23.22742766,-15.29913238,-21.66374684,-35.69122482,-18.82286708,-21.86309173,-27.4383966,-18.25569343,-23.37391492,-33.76363813,-24.54083543,-23.8010879,-11.53459781,-22.07440001
30,-16.93916328,-32.17617313,-19.58791497,-31.71154094,-5.414374224,-25.82318458,-27.77683134,-6.721694033,-20.92901258,-20.97057599,-19.55062615,-30.7113557,-15.2248707,-20.90003638,-28.18535034,-29.28068938,-10.37756817,-41.87445534,-16.43207277,-38.99396539,-15.55535166,-29.50000088,-28.21788318,-22.7557272,-5.230629008,-15.45967731,-0.852195385,-20.75457967,-17.50211139,-23.37378085,-4.52488161,-33.24941105,-25.83158377,-28.94659779,-33.00172405,-18.91128656,-22.8962724,-28.61530961,-10.91929875,-33.63338998,-10.9597409,-26.72635583,-9.792065193,-28.52754042,-25.87910275,-21.79811334,-16.21445825,-28.08161939
30,-28.91911501,-20.38285962,-30.61000528,-31.72289189,8.477930945,-14.95076238,-33.08150433,-16.48511484,-23.3117302,-25.8267405,-13.52934841,-28.40329166,-11.75700676,-19.33413929,-31.2183929,-23.71605144,-21.78017478,-23.85293282,-12.74063319,-38.34948407,-31.98847931,-32.82331223,-29.66549493,-32.86414825,-17.31921863,-4.040426496,-13.59216579,-27.04502787,-30.83431447,-25.58071711,1.002887465,-28.80509325,-34.49627037,-10.52902604,-10.79257423,-17.57464598,-28.60877456,-29.28125013,-6.478673918,-32.34711752,-25.29360348,-25.41572036,-35.01415703,-21.4710938,-32.87922278,-28.34970514,-37.41292649,-33.23650199
30,-19.00836358,-27.4795453,-28.94494482,-23.53601314,-9.290602178,-9.231843583,-26.90030167,-7.316426292,-24.65504074,-28.17879522,-26.88389862,-27.36291573,-15.29774927,-23.11637084,-27.77960101,-31.91180976,-9.086369682,-33.3163515,-26.4496104,-28.13609987,-7.264720556,-29.46831529,-23.10772032,-24.40985562,-17.74444659,-11.05327132,-31.14558906,-23.15545784,-26.35867308,-26.59149395,-18.56294104,-30.25058501,-19.16338519,-30.52696529,-25.55383395,-16.25040838,-43.82430088,-25.14897724,-24.70247906,-26.64107335,-3.718404788,-15.55111697,-30.31570224,-26.29016271,-29.17240983,-24.65991881,-33.24356957,-21.23795418
30,-37.92865241,-19.7822084,-30.49913929,-35.1541981,-17.37923523,-18.31598335,-31.14315316,-10.94962823,-28.33477963,-11.6940853,-25.74889177,-22.76606793,-20.87170844,-14.81944584,-26.18059633,-22.23258293,-32.17234583,-20.84834905,-18.85092961,-40.28976984,-33.80835164,-25.72429838,-22.4413305,-10.76475314,-26.58403306,-16.90976278,-29.82390962,-18.07550609,-28.86889249,-5.41712598,-24.74281139,-21.87152021,-13.23254381,-16.40598156,-25.39995727,-22.6008354,-23.67816753,-29.99363224,-35.59949909,-14.4155046,-27.57082336,-16.72805994,-28.69949348,-27.22398428,-38.72177683,-22.55114961,-25.7655878,-17.08646456
30,-23.12801431,-25.74018496,-40.49681457,-24.43043085,-14.53067347,-17.27336421,-27.83341051,-7.358946817,-23.31275272,-47.88237865,-32.91866304,-19.45074421,-18.77774722,-15.12665834,-11.05114008,-12.18819669,-28.52360063,-18.41299385,-22.83108214,-46.52423193,-26.02881734,-26.98676284,-21.83377679,-14.45383116,-23.85826482,-17.26640534,-28.72330568,-15.42307497,-35.33131474,-21.89973455,-22.23607462,-27.4820851,-13.41881332,-19.27959094,-26.51150491,-9.353204698,-26.48890381,-23.02580307,-27.97498003,-26.78332429,-21.87472456,-17.08192738,-26.47650925,-29.82141714,-32.37753414,-27.18606824,-26.07975478,-15.29471666
30,-24.19164811,-20.30159341,-26.0949876,-30.0163629,-4.428052194,-16.73786738,-17.55261701,-13.37636852,-21.25810635,-20.03078096,-15.37587142,-24.5696338,-20.15557547,-27.36598115,-25.00918857,-29.58116663,-26.93576295,-21.61751985,-16.57712147,-43.41725678,-19.06258328,-36.16200677,-27.77121795,-23.81249545,-20.90547476,-14.14448175,-17.21349159,-26.39611509,-6.20045609,-21.22570209,-17.69618159,-25.45645673,-22.30449607,-11.68676234,-21.24565025,-12.12501726,-20.85001177,-25.68017934,-13.20723062,-28.9544024,-16.98324985,-17.50516562,NA,-26.37510849,-22.25708862,-24.78735952,-27.4640649,-26.45606715
30,-31.05082906,-33.57696797,-39.78529215,-29.80948123,-21.07262134,-17.35737292,-20.7032638,-20.16852416,-17.94408074,-26.19750135,-30.09877875,-27.92007432,-21.18476541,-25.95897469,-23.03204922,-27.2713943,-27.69099912,-43.06895891,-24.73427541,-47.3196693,-26.97331233,-28.66984644,-13.25917317,-16.23757057,-18.1411696,-22.27982862,-27.22587645,-27.77152372,-25.8666283,-29.85255375,-20.68783377,-18.72052138,-5.819752383,-24.51503127,-25.6985956,-11.59625468,-23.14688837,-34.80385841,-12.36004065,-39.88524154,-20.96348517,-31.22481555,-15.19294275,-30.20327038,-26.64689884,-13.0872786,-28.34688324,-30.06780396
30,-20.09232716,-34.42945334,-26.68823349,-31.5524067,-13.7865032,-28.08686801,-31.79919762,-19.16196483,-16.33916302,-18.41927549,-20.11282467,-33.13836362,-4.388155959,-6.391337293,-30.23557597,-30.06004302,-17.57321134,-34.08211268,-16.21901617,-40.35657952,-22.12712747,-35.24020894,-32.43450755,-26.85498712,-22.05162737,-15.24996949,-13.65790164,-24.39381332,-16.49619061,-19.81105865,-23.18550852,-22.35344126,-30.55321481,-21.00904272,-16.16075618,-15.80663548,-13.1071803,-30.35296755,-14.35458455,-30.4196982,-19.26740847,-21.22339267,-18.12133608,-24.48672307,-31.06880661,-25.96793938,-24.43527649,-33.07273107
30,-20.66393865,-34.57420794,-18.65751305,-27.33758354,-10.22136465,-27.10018727,-25.47224097,-24.67731743,-17.45531177,-24.24975803,-15.33170836,-31.4536831,-24.8812271,-14.81370758,-27.93218734,-30.12502161,-15.53177853,-42.30185825,-10.10798994,-40.50992746,NA,-29.81884904,-33.38945943,-26.85436597,-12.16354593,-21.18445035,-14.84022946,-19.70290894,-11.82838856,-22.90134258,-14.64792187,-30.16537113,-27.98418164,-23.12464531,-17.5283141,-13.67485181,-22.26178683,-28.30177212,-18.51915253,-32.92044301,-23.16775939,-24.97673502,-23.46722343,-21.84700726,-31.64074329,-30.75531689,-24.99685337,-31.24658218
30,-25.33300299,-24.55469369,-26.13642569,-25.69307156,-4.415176845,-23.40062352,-38.59228011,-18.65688842,-15.82565665,-22.23531938,-10.4959208,-37.09336408,-18.97278472,-15.52663827,-16.06069619,-14.97878866,-19.75114304,-25.02046023,-10.79188837,-43.90087894,NA,-32.10235772,-25.77383482,-23.44440658,-10.76257104,-11.60837087,-24.59238292,-21.03817628,-23.65117087,-22.73185275,-23.46725091,-18.92903693,-17.20326948,-15.72790747,-19.79536419,-17.76653131,-19.93353212,-26.53131871,4.341643179,-22.17691474,-16.03437448,-28.47428028,-14.5637489,-29.54861423,-24.9954641,-6.241796966,-27.33710351,-18.16962625
30,-26.16192239,-28.13784361,-33.29838256,-28.85991804,-19.43262313,-26.80513279,-24.23265483,-8.605684679,-23.25505021,-16.74019598,-30.3148814,-26.91864525,-26.6218497,-22.82796772,-22.34772989,-29.81842112,-30.89144062,-33.85092279,-33.6606241,NA,-44.47652211,-30.81514563,-30.63014416,-20.81222868,-28.43186157,-17.29901848,-27.59238738,-23.92445826,-32.99711862,-25.18196813,-20.7092042,-9.770821784,-29.34416344,-25.49746992,-21.08945729,-5.079676872,-23.64233428,-31.12486207,-32.29197143,-31.87639458,-20.46357629,-21.89611536,-19.45609273,-26.25252433,-37.66015826,-28.59920781,-28.96397407,-31.9643996
30,-27.36012294,-27.70469181,-33.42562809,-28.3433965,-19.97183667,-19.61542117,-43.14277908,-0.401567212,-26.31354626,-14.96490377,-27.91507584,-27.12887076,-18.26119686,NA,-25.8374339,-24.8951718,-19.58770514,-38.31831614,-24.50747513,-41.57914406,-38.29701447,-32.22866128,-20.9445817,-15.22509056,-17.35109951,-17.23927304,-28.2359648,-20.70304024,-29.77744414,-10.4184149,-15.0693347,-21.34217076,-19.23463844,-13.01720682,-19.15378339,-7.565904849,-28.14561784,-25.64164576,-41.27144664,-23.36065955,-23.35353331,-16.79695661,-17.06653819,-20.90480323,-28.75398974,-27.10847635,-26.12364687,-18.19999309
30,-26.0224206,-20.69726089,-34.16171652,-32.46596254,-16.34576292,-20.88811593,-30.55112668,-30.39481846,-27.74864376,-32.67668372,-19.85495796,-25.19582574,-23.88051827,NA,-21.44442548,-25.64299532,-29.99077722,-21.86275814,-21.35560444,-39.59290733,-26.77007671,-30.42770593,-15.4331748,-19.52750611,-29.97383357,-16.10771252,-20.80653199,-19.69543735,-29.953178,-23.47561891,-29.39885322,-29.58620572,-6.653191977,-12.70779155,-30.90147162,-0.456990116,-27.04023873,-17.30732939,-33.60233378,-28.40579139,-20.53176718,-37.21719353,-22.35484367,-17.48343003,-34.7677258,-20.22519196,-29.94841618,-18.27131603
30,-28.34440716,-15.58526023,-35.11569939,-31.0806969,-12.51104764,-19.17978266,-24.28205708,-12.14806846,-16.56516667,-12.84913657,-19.13432752,-25.59001304,-21.98580182,-19.7637768,-19.42730343,-22.045895,-19.01298729,-21.1827069,-27.76786198,-31.37331993,-16.48953035,-19.18151779,-11.18674968,-14.71949653,-19.84451329,-12.71427362,-37.09411401,-15.87204341,-27.51693555,-20.46609287,-24.63366841,-27.95895305,-10.70622433,-7.534426019,-27.65135812,-14.21073134,-29.18087104,-27.42850365,-28.87831953,-34.50834131,-23.31649121,-34.20527909,-29.63750917,-21.93235795,-28.59051478,-24.36487483,-10.21620812,-26.70546552
30,-31.79871743,-30.4068879,-30.84304884,-33.07263258,-25.3731961,-20.77057177,-17.18928606,-11.45377125,-20.50724222,-7.495559433,-18.07915653,-28.38597109,-12.83844924,-33.2655968,-31.40119087,-30.1309093,-25.82663463,-43.14998357,-16.77591936,-36.62355789,-33.76542956,-37.33904237,-37.71331877,-25.02089993,-17.92199535,-24.59753548,-19.61516797,-20.5296543,-23.77986448,-31.53420719,-17.35040094,-36.08742306,-30.5112469,-28.71457543,-17.8209106,-21.9470456,-23.59283827,-31.93872151,-2.530821791,-31.13347386,-19.66977087,-28.63807487,-20.90746918,-25.95756144,-23.43963155,-21.24971321,-38.52534814,-35.97606566
30,-28.47506296,-30.77439682,-22.13690536,-32.39236548,-13.30789532,-21.46136141,-14.65333442,-12.69958193,-20.2592487,-21.04008558,-25.72087988,-26.59018524,-21.39144237,-16.78803286,-28.9361967,-29.94103942,-18.33837813,-38.05412198,-9.478295777,-37.11831567,-29.51986882,-34.73783239,-19.35268105,-25.42207344,-17.53047143,-15.28179308,-11.62900179,-24.30132772,-18.49506169,-24.46850141,-8.415714414,-25.72551743,-22.83648675,-25.06959853,-17.64038045,-6.283181932,-21.93120045,-34.07440457,-12.0900769,-28.12238856,-10.95970494,-24.04266935,-24.258572,-31.2447875,-27.38323945,-32.08116565,-26.24709584,-33.33232517
30,-26.75470186,-34.82401485,-29.58958574,-33.50222323,-15.27078509,-13.46412461,-4.864196944,-22.45391234,-18.86844639,-20.10078654,-32.10376688,-32.28423096,-18.08462369,NA,-33.22536429,-26.16362431,-19.9562123,-45.44718986,-13.47085502,-27.32261314,-19.19944202,-31.09840695,-38.15278438,-34.32243035,-19.13342784,-18.0822868,-18.13283533,-16.87817027,-16.03019477,-27.72519893,-19.05831686,-34.05017463,-30.68147724,-24.71033147,-6.242876094,-7.15217927,-32.72196634,-30.83724862,-15.90992711,-35.85569345,-29.91020588,-25.02262346,-27.10584051,-35.5166203,-26.55656168,-29.53186649,-36.94863371,-47.99151384
30,-29.43544369,-29.04128189,-35.4412555,-27.99835525,-13.12288683,-19.93336219,-22.58511194,-19.7538082,-14.59157004,-26.73167105,-25.90478172,-16.87211094,-18.76530697,-26.31328045,-21.57538399,-9.898773433,-16.61609076,-39.65089982,-24.49319587,-31.10686805,-26.10992562,-35.13017112,-10.24990841,-33.30072577,-26.17078198,-22.05205281,-21.35189913,-26.85374573,-19.41382854,-25.51948744,-14.29748577,-18.78547645,-14.05799583,-26.59282979,-30.47749637,-20.9395049,-27.75046659,-30.89243505,-26.99570066,-17.78319612,-13.26056062,-27.45027276,-19.32193358,-24.94308556,-32.35820639,-22.96597666,-21.57364502,-19.10621086
30,-32.58321373,-25.53259411,-39.23977686,-32.04504061,-17.42100327,-22.78349994,-18.88784081,-26.91755735,-28.96943157,-21.47395296,-25.6364767,-19.2223225,-27.98224363,-27.20911702,-31.220908,-25.54861664,-30.66536284,-29.97193266,-17.82960416,-36.17480948,-32.81268789,-27.90089077,-26.88671856,-20.26726622,-24.20140049,-15.94451326,-17.97171077,-23.83356939,-34.08381681,-29.35278393,-13.97230951,-29.81557478,-15.78379419,-13.49738541,-21.11040168,-13.43154143,-32.4430188,-31.17973038,-14.9705104,-37.31761586,-9.340913193,-23.32926577,-19.73704898,-29.22057132,-22.12466373,-15.89278327,-35.4051398,-41.52198192
30,-33.72752298,-18.33416095,-32.08861494,-31.51612234,-9.00305553,-24.27760609,-24.75102274,-15.95447732,-18.32141119,-31.57371005,-21.55500523,-28.09559671,-18.56404172,-25.92901438,-31.97998301,-14.68104537,-22.97358552,-29.24705573,-30.48818029,-39.95194955,-32.90458507,-32.27594969,-27.25614305,-19.85599219,-25.21905673,-16.3216394,-20.73342816,-6.806136951,-33.63955739,-22.58478674,-27.31811612,-26.49577871,-21.4225398,-25.32994041,-30.37625389,-14.85401937,-29.17768127,-11.35921868,-25.82524409,-27.19683916,-31.15308399,-22.16507161,-20.15405796,-23.26354144,-26.58485565,-25.25299137,-22.97631467,-27.79005492
30,-30.06600634,-20.48395651,-31.97305015,-33.91733818,-21.18367323,-17.73378458,-26.78244717,-17.9405204,-18.02361746,-17.56104452,-23.62764762,-24.36913361,-19.93833267,-25.03552312,-18.54174616,-21.23372539,-21.73083788,-22.9457628,-17.397052,-30.76986684,-31.27388898,-33.75707366,-22.47965337,-23.40849432,-24.35411235,-21.073331,-24.297031,-19.19790609,-26.2844822,-24.26476647,-16.1566001,-21.89657211,-14.25092552,-12.75495063,-22.9648758,-13.48854426,-18.45097077,-29.14860167,-23.57683889,-21.59064173,-17.45397475,-27.26011487,-17.68798292,-34.67167109,-19.18315714,-11.90231567,-31.113325,-32.74521302
30,-25.89359828,-28.15464559,-31.46079614,-28.56923954,-10.33534281,-25.70301363,-23.16687907,-21.25631786,-23.44805206,-13.93357133,-28.89480945,-21.93974007,-21.96199953,-26.39250835,-19.67036341,-18.56706153,-26.72897428,-31.58346762,-26.09876419,-35.33576605,-17.59670047,-24.71550138,-21.07021072,-25.10581663,-31.00313425,-26.42557795,-25.43107727,-18.24464822,-32.65790123,-33.08279355,-33.4129156,-9.467045424,-11.54327576,-26.98667058,-26.20540312,-5.772833559,-30.57152895,-22.85383369,-29.00270026,-30.13224388,-28.74826491,-22.04510085,-25.5952908,-33.58719538,-33.56253951,1.50610212,-27.20139053,-25.37541519
30,-27.56809368,-18.11564193,-17.90347376,-33.51460849,-10.77425582,-6.102063437,-25.10440001,-20.25098384,-12.42202296,-35.06030696,-21.394006,-32.05247156,-28.24010305,-24.6912636,-34.27802124,-29.87607435,-10.32951196,-24.27917577,-17.93189662,-37.18933907,-18.33429068,-35.26455943,-27.36804549,-30.05246089,-28.22422421,-17.60802711,-17.13421745,-18.39681833,-25.13232388,-29.79658425,-27.042684,-32.21908369,-33.8550639,-23.71265477,-20.52591597,-17.40102824,-21.49949999,-27.40994507,-7.441564187,-33.32409919,-26.59001877,-26.65866827,-21.51940358,-24.55008242,-29.30573126,-37.57906327,-26.20143748,-38.70177137
30,-18.92377662,-36.42446807,-34.25304921,-33.68964482,-11.1637542,-21.94611148,-25.59202086,-19.31941482,-16.3169233,-19.91317749,-34.02870707,-28.17961087,-21.28701168,-27.80880447,-29.3266793,-27.56355923,-21.17742019,-39.18949589,-25.7985376,-43.83547495,-21.56249663,-30.77489933,-28.06676104,-27.75429616,-27.13662333,-22.59365423,-26.63102378,-23.59367237,-13.3973218,-32.18357037,-27.16724651,-21.27202404,-23.36607522,-29.75854064,-18.19000854,-14.19112111,-24.22163402,-28.14546535,-23.65551389,-28.95398625,-17.07444925,-22.19937991,-22.79657988,-30.42584985,-19.11697653,-21.38178491,NA,-29.00612562
